snapshot_label,snapshot_order,category,source,target,dependency_layer,is_runtime_dependency,is_optional_extra_dependency,weight,source_version
2026_current,5,App/Service,chainlit,pytest,optional_extra,False,True,1,2.11.1
2026_current,5,App/Service,chainlit,pytest-asyncio,optional_extra,False,True,1,2.11.1
2026_current,5,App/Service,chainlit,pytest-cov,optional_extra,False,True,1,2.11.1
2026_current,5,App/Service,chainlit,python-dotenv,runtime,True,False,1,2.11.1
2026_current,5,App/Service,chainlit,python-multipart,runtime,True,False,1,2.11.1
2026_current,5,App/Service,chainlit,python-socketio,runtime,True,False,1,2.11.1
2026_current,5,App/Service,chainlit,semantic-kernel,optional_extra,False,True,1,2.11.1
2026_current,5,App/Service,chainlit,slack-bolt,optional_extra,False,True,1,2.11.1
2026_current,5,App/Service,chainlit,sqlalchemy,optional_extra,False,True,1,2.11.1
2026_current,5,App/Service,chainlit,starlette,runtime,True,False,1,2.11.1
2026_current,5,App/Service,chainlit,syncer,runtime,True,False,1,2.11.1
2026_current,5,App/Service,chainlit,tenacity,optional_extra,False,True,1,2.11.1
2026_current,5,App/Service,chainlit,tomli,runtime,True,False,1,2.11.1
2026_current,5,App/Service,chainlit,transformers,optional_extra,False,True,1,2.11.1
2026_current,5,App/Service,chainlit,types-aiofiles,optional_extra,False,True,1,2.11.1
2026_current,5,App/Service,chainlit,types-requests,optional_extra,False,True,1,2.11.1
2026_current,5,App/Service,chainlit,uvicorn,runtime,True,False,1,2.11.1
2026_current,5,App/Service,chainlit,watchfiles,runtime,True,False,1,2.11.1
2026_current,5,RAG/Vector DB,chromadb,bcrypt,runtime,True,False,1,1.5.9
2026_current,5,RAG/Vector DB,chromadb,build,runtime,True,False,1,1.5.9
2026_current,5,RAG/Vector DB,chromadb,chroma-hnswlib,optional_extra,False,True,1,1.5.9
2026_current,5,RAG/Vector DB,chromadb,fastapi,optional_extra,False,True,1,1.5.9
2026_current,5,RAG/Vector DB,chromadb,graphlib-backport,runtime,True,False,1,1.5.9
2026_current,5,RAG/Vector DB,chromadb,grpcio,runtime,True,False,1,1.5.9
2026_current,5,RAG/Vector DB,chromadb,httpx,runtime,True,False,1,1.5.9
2026_current,5,RAG/Vector DB,chromadb,importlib-resources,runtime,True,False,1,1.5.9
2026_current,5,RAG/Vector DB,chromadb,jsonschema,runtime,True,False,1,1.5.9
2026_current,5,RAG/Vector DB,chromadb,kubernetes,runtime,True,False,1,1.5.9
2026_current,5,RAG/Vector DB,chromadb,mmh3,runtime,True,False,1,1.5.9
2026_current,5,RAG/Vector DB,chromadb,numpy,runtime,True,False,1,1.5.9
2026_current,5,RAG/Vector DB,chromadb,onnxruntime,runtime,True,False,1,1.5.9
2026_current,5,RAG/Vector DB,chromadb,opentelemetry-api,runtime,True,False,1,1.5.9
2026_current,5,RAG/Vector DB,chromadb,opentelemetry-exporter-otlp-proto-grpc,runtime,True,False,1,1.5.9
2026_current,5,RAG/Vector DB,chromadb,opentelemetry-instrumentation-fastapi,optional_extra,False,True,1,1.5.9
2026_current,5,RAG/Vector DB,chromadb,opentelemetry-sdk,runtime,True,False,1,1.5.9
2026_current,5,RAG/Vector DB,chromadb,orjson,runtime,True,False,1,1.5.9
2026_current,5,RAG/Vector DB,chromadb,overrides,runtime,True,False,1,1.5.9
2026_current,5,RAG/Vector DB,chromadb,pybase64,runtime,True,False,1,1.5.9
2026_current,5,RAG/Vector DB,chromadb,pydantic,runtime,True,False,1,1.5.9
2026_current,5,RAG/Vector DB,chromadb,pydantic-settings,runtime,True,False,1,1.5.9
2026_current,5,RAG/Vector DB,chromadb,pypika,runtime,True,False,1,1.5.9
2026_current,5,RAG/Vector DB,chromadb,pyyaml,runtime,True,False,1,1.5.9
2026_current,5,RAG/Vector DB,chromadb,rich,runtime,True,False,1,1.5.9
2026_current,5,RAG/Vector DB,chromadb,tenacity,runtime,True,False,1,1.5.9
2026_current,5,RAG/Vector DB,chromadb,tokenizers,runtime,True,False,1,1.5.9
2026_current,5,RAG/Vector DB,chromadb,tqdm,runtime,True,False,1,1.5.9
2026_current,5,RAG/Vector DB,chromadb,typer,runtime,True,False,1,1.5.9
2026_current,5,RAG/Vector DB,chromadb,typing-extensions,runtime,True,False,1,1.5.9
2026_current,5,RAG/Vector DB,chromadb,uvicorn,runtime,True,False,1,1.5.9
2026_current,5,LLM API,cohere,aiohttp,optional_extra,False,True,1,7.0.4
2026_current,5,LLM API,cohere,fastavro,runtime,True,False,1,7.0.4
2026_current,5,LLM API,cohere,httpx,runtime,True,False,1,7.0.4
2026_current,5,LLM API,cohere,httpx-aiohttp,optional_extra,False,True,1,7.0.4
2026_current,5,LLM API,cohere,oci,optional_extra,False,True,1,7.0.4
2026_current,5,LLM API,cohere,pydantic,runtime,True,False,1,7.0.4
2026_current,5,LLM API,cohere,pydantic-core,runtime,True,False,1,7.0.4
2026_current,5,LLM API,cohere,requests,runtime,True,False,1,7.0.4
2026_current,5,LLM API,cohere,tokenizers,runtime,True,False,1,7.0.4
2026_current,5,LLM API,cohere,types-requests,runtime,True,False,1,7.0.4
2026_current,5,LLM API,cohere,typing-extensions,runtime,True,False,1,7.0.4
2026_current,5,Framework/Agent,crewai,a2a-sdk,optional_extra,False,True,1,1.14.7
2026_current,5,Framework/Agent,crewai,aiobotocore,optional_extra,False,True,1,1.14.7
2026_current,5,Framework/Agent,crewai,aiocache,optional_extra,False,True,1,1.14.7
2026_current,5,Framework/Agent,crewai,aiofiles,runtime,True,False,1,1.14.7
2026_current,5,Framework/Agent,crewai,aiosqlite,runtime,True,False,1,1.14.7
2026_current,5,Framework/Agent,crewai,anthropic,optional_extra,False,True,1,1.14.7
2026_current,5,Framework/Agent,crewai,appdirs,runtime,True,False,1,1.14.7
2026_current,5,Framework/Agent,crewai,azure-ai-inference,optional_extra,False,True,1,1.14.7
2026_current,5,Framework/Agent,crewai,azure-identity,optional_extra,False,True,1,1.14.7
2026_current,5,Framework/Agent,crewai,boto3,optional_extra,False,True,2,1.14.7
2026_current,5,Framework/Agent,crewai,chromadb,runtime,True,False,1,1.14.7
2026_current,5,Framework/Agent,crewai,click,runtime,True,False,1,1.14.7
2026_current,5,Framework/Agent,crewai,crewai-cli,runtime,True,False,1,1.14.7
2026_current,5,Framework/Agent,crewai,crewai-core,runtime,True,False,1,1.14.7
2026_current,5,Framework/Agent,crewai,crewai-files,optional_extra,False,True,1,1.14.7
2026_current,5,Framework/Agent,crewai,crewai-tools,optional_extra,False,True,1,1.14.7
2026_current,5,Framework/Agent,crewai,docling,optional_extra,False,True,1,1.14.7
2026_current,5,Framework/Agent,crewai,docling-core,optional_extra,False,True,1,1.14.7
2026_current,5,Framework/Agent,crewai,google-genai,optional_extra,False,True,1,1.14.7
2026_current,5,Framework/Agent,crewai,httpx,runtime,True,False,1,1.14.7
2026_current,5,Framework/Agent,crewai,httpx-auth,optional_extra,False,True,1,1.14.7
2026_current,5,Framework/Agent,crewai,httpx-sse,optional_extra,False,True,1,1.14.7
2026_current,5,Framework/Agent,crewai,ibm-watsonx-ai,optional_extra,False,True,1,1.14.7
2026_current,5,Framework/Agent,crewai,instructor,runtime,True,False,1,1.14.7
2026_current,5,Framework/Agent,crewai,json-repair,runtime,True,False,1,1.14.7
2026_current,5,Framework/Agent,crewai,json5,runtime,True,False,1,1.14.7
2026_current,5,Framework/Agent,crewai,jsonref,runtime,True,False,1,1.14.7
2026_current,5,Framework/Agent,crewai,lancedb,runtime,True,False,1,1.14.7
2026_current,5,Framework/Agent,crewai,litellm,optional_extra,False,True,1,1.14.7
2026_current,5,Framework/Agent,crewai,mcp,runtime,True,False,1,1.14.7
2026_current,5,Framework/Agent,crewai,mem0ai,optional_extra,False,True,1,1.14.7
2026_current,5,Framework/Agent,crewai,openai,runtime,True,False,1,1.14.7
2026_current,5,Framework/Agent,crewai,openpyxl,optional_extra,False,True,1,1.14.7
2026_current,5,Framework/Agent,crewai,openpyxl,runtime,True,False,1,1.14.7
2026_current,5,Framework/Agent,crewai,opentelemetry-api,runtime,True,False,1,1.14.7
2026_current,5,Framework/Agent,crewai,opentelemetry-exporter-otlp-proto-http,runtime,True,False,1,1.14.7
2026_current,5,Framework/Agent,crewai,opentelemetry-sdk,runtime,True,False,1,1.14.7
2026_current,5,Framework/Agent,crewai,pandas,optional_extra,False,True,1,1.14.7
2026_current,5,Framework/Agent,crewai,pdfplumber,runtime,True,False,1,1.14.7
2026_current,5,Framework/Agent,crewai,portalocker,runtime,True,False,1,1.14.7
2026_current,5,Framework/Agent,crewai,pydantic,runtime,True,False,1,1.14.7
2026_current,5,Framework/Agent,crewai,pydantic-settings,runtime,True,False,1,1.14.7
2026_current,5,Framework/Agent,crewai,pyjwt,runtime,True,False,1,1.14.7
2026_current,5,Framework/Agent,crewai,python-dotenv,runtime,True,False,1,1.14.7
2026_current,5,Framework/Agent,crewai,pyyaml,runtime,True,False,1,1.14.7
2026_current,5,Framework/Agent,crewai,qdrant-client,optional_extra,False,True,1,1.14.7
2026_current,5,Framework/Agent,crewai,qdrant-edge-py,optional_extra,False,True,1,1.14.7
2026_current,5,Framework/Agent,crewai,regex,runtime,True,False,1,1.14.7
2026_current,5,Framework/Agent,crewai,tiktoken,optional_extra,False,True,1,1.14.7
2026_current,5,Framework/Agent,crewai,tokenizers,runtime,True,False,1,1.14.7
2026_current,5,Framework/Agent,crewai,tomli,runtime,True,False,1,1.14.7
2026_current,5,Framework/Agent,crewai,tomli-w,runtime,True,False,1,1.14.7
2026_current,5,Framework/Agent,crewai,voyageai,optional_extra,False,True,1,1.14.7
2026_current,5,Model Runtime,datasets,absl-py,optional_extra,False,True,3,5.0.0
2026_current,5,Model Runtime,datasets,aiohttp,optional_extra,False,True,3,5.0.0
2026_current,5,Model Runtime,datasets,decorator,optional_extra,False,True,3,5.0.0
2026_current,5,Model Runtime,datasets,dill,runtime,True,False,1,5.0.0
2026_current,5,Model Runtime,datasets,elasticsearch,optional_extra,False,True,3,5.0.0
2026_current,5,Model Runtime,datasets,faiss-cpu,optional_extra,False,True,2,5.0.0
2026_current,5,Model Runtime,datasets,filelock,runtime,True,False,1,5.0.0
2026_current,5,Model Runtime,datasets,fsspec,runtime,True,False,1,5.0.0
2026_current,5,Model Runtime,datasets,h5py,optional_extra,False,True,3,5.0.0
2026_current,5,Model Runtime,datasets,httpx,runtime,True,False,1,5.0.0
2026_current,5,Model Runtime,datasets,huggingface-hub,runtime,True,False,1,5.0.0
2026_current,5,Model Runtime,datasets,ipyniivue,optional_extra,False,True,1,5.0.0
2026_current,5,Model Runtime,datasets,jax,optional_extra,False,True,4,5.0.0
2026_current,5,Model Runtime,datasets,jaxlib,optional_extra,False,True,4,5.0.0
2026_current,5,Model Runtime,datasets,joblib,optional_extra,False,True,3,5.0.0
2026_current,5,Model Runtime,datasets,joblibspark,optional_extra,False,True,3,5.0.0
2026_current,5,Model Runtime,datasets,lz4,optional_extra,False,True,3,5.0.0
2026_current,5,Model Runtime,datasets,moto,optional_extra,False,True,3,5.0.0
2026_current,5,Model Runtime,datasets,multiprocess,runtime,True,False,1,5.0.0
2026_current,5,Model Runtime,datasets,nibabel,optional_extra,False,True,4,5.0.0
2026_current,5,Model Runtime,datasets,numba,optional_extra,False,True,3,5.0.0
2026_current,5,Model Runtime,datasets,numpy,runtime,True,False,1,5.0.0
2026_current,5,Model Runtime,datasets,packaging,runtime,True,False,1,5.0.0
2026_current,5,Model Runtime,datasets,pandas,runtime,True,False,1,5.0.0
2026_current,5,Model Runtime,datasets,pdfplumber,optional_extra,False,True,1,5.0.0
2026_current,5,Model Runtime,datasets,pillow,optional_extra,False,True,4,5.0.0
2026_current,5,Model Runtime,datasets,polars,optional_extra,False,True,3,5.0.0
2026_current,5,Model Runtime,datasets,protobuf,optional_extra,False,True,3,5.0.0
2026_current,5,Model Runtime,datasets,py7zr,optional_extra,False,True,3,5.0.0
2026_current,5,Model Runtime,datasets,pyarrow,runtime,True,False,1,5.0.0
2026_current,5,Model Runtime,datasets,pyiceberg,optional_extra,False,True,4,5.0.0
2026_current,5,Model Runtime,datasets,pylance,optional_extra,False,True,3,5.0.0
2026_current,5,Model Runtime,datasets,pyspark,optional_extra,False,True,3,5.0.0
2026_current,5,Model Runtime,datasets,pytest,optional_extra,False,True,3,5.0.0
2026_current,5,Model Runtime,datasets,pytest-datadir,optional_extra,False,True,3,5.0.0
2026_current,5,Model Runtime,datasets,pytest-xdist,optional_extra,False,True,3,5.0.0
2026_current,5,Model Runtime,datasets,pyyaml,runtime,True,False,1,5.0.0
2026_current,5,Model Runtime,datasets,rarfile,optional_extra,False,True,3,5.0.0
2026_current,5,Model Runtime,datasets,requests,runtime,True,False,1,5.0.0
2026_current,5,Model Runtime,datasets,ruff,optional_extra,False,True,2,5.0.0
2026_current,5,Model Runtime,datasets,sqlalchemy,optional_extra,False,True,3,5.0.0
2026_current,5,Model Runtime,datasets,teich,optional_extra,False,True,3,5.0.0
2026_current,5,Model Runtime,datasets,tensorflow,optional_extra,False,True,9,5.0.0
2026_current,5,Model Runtime,datasets,tiktoken,optional_extra,False,True,3,5.0.0
2026_current,5,Model Runtime,datasets,torch,optional_extra,False,True,8,5.0.0
2026_current,5,Model Runtime,datasets,torchcodec,optional_extra,False,True,4,5.0.0
2026_current,5,Model Runtime,datasets,torchdata,optional_extra,False,True,3,5.0.0
2026_current,5,Model Runtime,datasets,tqdm,runtime,True,False,1,5.0.0
2026_current,5,Model Runtime,datasets,transformers,optional_extra,False,True,6,5.0.0
2026_current,5,Model Runtime,datasets,trimesh,optional_extra,False,True,4,5.0.0
2026_current,5,Model Runtime,datasets,xxhash,runtime,True,False,1,5.0.0
2026_current,5,Model Runtime,datasets,zstandard,optional_extra,False,True,3,5.0.0
2026_current,5,Model Runtime,diffusers,accelerate,optional_extra,False,True,8,0.38.0
2026_current,5,Model Runtime,diffusers,bitsandbytes,optional_extra,False,True,1,0.38.0
2026_current,5,Model Runtime,diffusers,compel,optional_extra,False,True,2,0.38.0
2026_current,5,Model Runtime,diffusers,datasets,optional_extra,False,True,4,0.38.0
2026_current,5,Model Runtime,diffusers,filelock,runtime,True,False,1,0.38.0
2026_current,5,Model Runtime,diffusers,flashpack,optional_extra,False,True,1,0.38.0
2026_current,5,Model Runtime,diffusers,flax,optional_extra,False,True,2,0.38.0
2026_current,5,Model Runtime,diffusers,ftfy,optional_extra,False,True,2,0.38.0
2026_current,5,Model Runtime,diffusers,gguf,optional_extra,False,True,1,0.38.0
2026_current,5,Model Runtime,diffusers,gitpython,optional_extra,False,True,2,0.38.0
2026_current,5,Model Runtime,diffusers,hf-doc-builder,optional_extra,False,True,4,0.38.0
2026_current,5,Model Runtime,diffusers,httpx,runtime,True,False,1,0.38.0
2026_current,5,Model Runtime,diffusers,huggingface-hub,runtime,True,False,1,0.38.0
2026_current,5,Model Runtime,diffusers,importlib-metadata,runtime,True,False,1,0.38.0
2026_current,5,Model Runtime,diffusers,invisible-watermark,optional_extra,False,True,2,0.38.0
2026_current,5,Model Runtime,diffusers,isort,optional_extra,False,True,2,0.38.0
2026_current,5,Model Runtime,diffusers,jax,optional_extra,False,True,2,0.38.0
2026_current,5,Model Runtime,diffusers,jaxlib,optional_extra,False,True,2,0.38.0
2026_current,5,Model Runtime,diffusers,jinja2,optional_extra,False,True,4,0.38.0
2026_current,5,Model Runtime,diffusers,librosa,optional_extra,False,True,2,0.38.0
2026_current,5,Model Runtime,diffusers,numpy,runtime,True,False,1,0.38.0
2026_current,5,Model Runtime,diffusers,nvidia-modelopt,optional_extra,False,True,1,0.38.0
2026_current,5,Model Runtime,diffusers,optimum-quanto,optional_extra,False,True,1,0.38.0
2026_current,5,Model Runtime,diffusers,parameterized,optional_extra,False,True,2,0.38.0
2026_current,5,Model Runtime,diffusers,peft,optional_extra,False,True,2,0.38.0
2026_current,5,Model Runtime,diffusers,phonemizer,optional_extra,False,True,2,0.38.0
2026_current,5,Model Runtime,diffusers,pillow,runtime,True,False,1,0.38.0
2026_current,5,Model Runtime,diffusers,protobuf,optional_extra,False,True,4,0.38.0
2026_current,5,Model Runtime,diffusers,pytest,optional_extra,False,True,2,0.38.0
2026_current,5,Model Runtime,diffusers,pytest-timeout,optional_extra,False,True,2,0.38.0
2026_current,5,Model Runtime,diffusers,pytest-xdist,optional_extra,False,True,2,0.38.0
2026_current,5,Model Runtime,diffusers,regex,runtime,True,False,1,0.38.0
2026_current,5,Model Runtime,diffusers,requests,runtime,True,False,1,0.38.0
2026_current,5,Model Runtime,diffusers,requests-mock,optional_extra,False,True,2,0.38.0
2026_current,5,Model Runtime,diffusers,ruff,optional_extra,False,True,2,0.38.0
2026_current,5,Model Runtime,diffusers,safetensors,optional_extra,False,True,2,0.38.0
2026_current,5,Model Runtime,diffusers,safetensors,runtime,True,False,1,0.38.0
2026_current,5,Model Runtime,diffusers,scipy,optional_extra,False,True,2,0.38.0
2026_current,5,Model Runtime,diffusers,sentencepiece,optional_extra,False,True,2,0.38.0
2026_current,5,Model Runtime,diffusers,tensorboard,optional_extra,False,True,2,0.38.0
2026_current,5,Model Runtime,diffusers,tiktoken,optional_extra,False,True,2,0.38.0
2026_current,5,Model Runtime,diffusers,timm,optional_extra,False,True,2,0.38.0
2026_current,5,Model Runtime,diffusers,torch,optional_extra,False,True,2,0.38.0
2026_current,5,Model Runtime,diffusers,torchao,optional_extra,False,True,1,0.38.0
2026_current,5,Model Runtime,diffusers,torchsde,optional_extra,False,True,2,0.38.0
2026_current,5,Model Runtime,diffusers,torchvision,optional_extra,False,True,2,0.38.0
2026_current,5,Model Runtime,diffusers,transformers,optional_extra,False,True,2,0.38.0
2026_current,5,Model Runtime,diffusers,urllib3,optional_extra,False,True,2,0.38.0
2026_current,5,RAG/Vector DB,faiss-cpu,numpy,runtime,True,False,1,1.14.3
2026_current,5,RAG/Vector DB,faiss-cpu,packaging,runtime,True,False,1,1.14.3
2026_current,5,App/Service,fastapi,annotated-doc,runtime,True,False,1,0.137.1
2026_current,5,App/Service,fastapi,email-validator,optional_extra,False,True,3,0.137.1
2026_current,5,App/Service,fastapi,fastapi-cli,optional_extra,False,True,3,0.137.1
2026_current,5,App/Service,fastapi,fastar,optional_extra,False,True,1,0.137.1
2026_current,5,App/Service,fastapi,httpx,optional_extra,False,True,3,0.137.1
2026_current,5,App/Service,fastapi,itsdangerous,optional_extra,False,True,1,0.137.1
2026_current,5,App/Service,fastapi,jinja2,optional_extra,False,True,3,0.137.1
2026_current,5,App/Service,fastapi,pydantic,runtime,True,False,1,0.137.1
2026_current,5,App/Service,fastapi,pydantic-extra-types,optional_extra,False,True,3,0.137.1
2026_current,5,App/Service,fastapi,pydantic-settings,optional_extra,False,True,3,0.137.1
2026_current,5,App/Service,fastapi,python-multipart,optional_extra,False,True,3,0.137.1
2026_current,5,App/Service,fastapi,pyyaml,optional_extra,False,True,1,0.137.1
2026_current,5,App/Service,fastapi,starlette,runtime,True,False,1,0.137.1
2026_current,5,App/Service,fastapi,typing-extensions,runtime,True,False,1,0.137.1
2026_current,5,App/Service,fastapi,typing-inspection,runtime,True,False,1,0.137.1
2026_current,5,App/Service,fastapi,uvicorn,optional_extra,False,True,3,0.137.1
2026_current,5,LLM API,google-genai,aiohttp,optional_extra,False,True,1,2.8.0
2026_current,5,LLM API,google-genai,anyio,runtime,True,False,1,2.8.0
2026_current,5,LLM API,google-genai,distro,runtime,True,False,1,2.8.0
2026_current,5,LLM API,google-genai,google-auth,runtime,True,False,1,2.8.0
2026_current,5,LLM API,google-genai,httpx,runtime,True,False,1,2.8.0
2026_current,5,LLM API,google-genai,protobuf,optional_extra,False,True,1,2.8.0
2026_current,5,LLM API,google-genai,pydantic,runtime,True,False,1,2.8.0
2026_current,5,LLM API,google-genai,pyopenssl,optional_extra,False,True,1,2.8.0
2026_current,5,LLM API,google-genai,requests,runtime,True,False,1,2.8.0
2026_current,5,LLM API,google-genai,sentencepiece,optional_extra,False,True,1,2.8.0
2026_current,5,LLM API,google-genai,sniffio,runtime,True,False,1,2.8.0
2026_current,5,LLM API,google-genai,tenacity,runtime,True,False,1,2.8.0
2026_current,5,LLM API,google-genai,typing-extensions,runtime,True,False,1,2.8.0
2026_current,5,LLM API,google-genai,websockets,runtime,True,False,1,2.8.0
2026_current,5,LLM API,google-generativeai,absl-py,optional_extra,False,True,1,0.8.6
2026_current,5,LLM API,google-generativeai,black,optional_extra,False,True,1,0.8.6
2026_current,5,LLM API,google-generativeai,google-ai-generativelanguage,runtime,True,False,1,0.8.6
2026_current,5,LLM API,google-generativeai,google-api-core,runtime,True,False,1,0.8.6
2026_current,5,LLM API,google-generativeai,google-api-python-client,runtime,True,False,1,0.8.6
2026_current,5,LLM API,google-generativeai,google-auth,runtime,True,False,1,0.8.6
2026_current,5,LLM API,google-generativeai,ipython,optional_extra,False,True,1,0.8.6
2026_current,5,LLM API,google-generativeai,nose2,optional_extra,False,True,1,0.8.6
2026_current,5,LLM API,google-generativeai,pandas,optional_extra,False,True,1,0.8.6
2026_current,5,LLM API,google-generativeai,pillow,optional_extra,False,True,1,0.8.6
2026_current,5,LLM API,google-generativeai,protobuf,runtime,True,False,1,0.8.6
2026_current,5,LLM API,google-generativeai,pydantic,runtime,True,False,1,0.8.6
2026_current,5,LLM API,google-generativeai,pytype,optional_extra,False,True,1,0.8.6
2026_current,5,LLM API,google-generativeai,pyyaml,optional_extra,False,True,1,0.8.6
2026_current,5,LLM API,google-generativeai,tqdm,runtime,True,False,1,0.8.6
2026_current,5,LLM API,google-generativeai,typing-extensions,runtime,True,False,1,0.8.6
2026_current,5,App/Service,gradio,anyio,runtime,True,False,1,6.18.0
2026_current,5,App/Service,gradio,audioop-lts,runtime,True,False,1,6.18.0
2026_current,5,App/Service,gradio,authlib,optional_extra,False,True,1,6.18.0
2026_current,5,App/Service,gradio,brotli,runtime,True,False,1,6.18.0
2026_current,5,App/Service,gradio,fastapi,runtime,True,False,1,6.18.0
2026_current,5,App/Service,gradio,gradio-client,runtime,True,False,1,6.18.0
2026_current,5,App/Service,gradio,groovy,runtime,True,False,1,6.18.0
2026_current,5,App/Service,gradio,hf-gradio,runtime,True,False,1,6.18.0
2026_current,5,App/Service,gradio,httpx,runtime,True,False,1,6.18.0
2026_current,5,App/Service,gradio,huggingface-hub,runtime,True,False,1,6.18.0
2026_current,5,App/Service,gradio,itsdangerous,optional_extra,False,True,1,6.18.0
2026_current,5,App/Service,gradio,jinja2,runtime,True,False,1,6.18.0
2026_current,5,App/Service,gradio,markupsafe,runtime,True,False,1,6.18.0
2026_current,5,App/Service,gradio,mcp,optional_extra,False,True,1,6.18.0
2026_current,5,App/Service,gradio,numpy,runtime,True,False,1,6.18.0
2026_current,5,App/Service,gradio,orjson,runtime,True,False,1,6.18.0
2026_current,5,App/Service,gradio,packaging,runtime,True,False,1,6.18.0
2026_current,5,App/Service,gradio,pandas,runtime,True,False,1,6.18.0
2026_current,5,App/Service,gradio,pillow,runtime,True,False,1,6.18.0
2026_current,5,App/Service,gradio,pydantic,optional_extra,False,True,1,6.18.0
2026_current,5,App/Service,gradio,pydantic,runtime,True,False,1,6.18.0
2026_current,5,App/Service,gradio,pydub,runtime,True,False,1,6.18.0
2026_current,5,App/Service,gradio,python-multipart,runtime,True,False,1,6.18.0
2026_current,5,App/Service,gradio,pytz,runtime,True,False,1,6.18.0
2026_current,5,App/Service,gradio,pyyaml,runtime,True,False,1,6.18.0
2026_current,5,App/Service,gradio,safehttpx,runtime,True,False,1,6.18.0
2026_current,5,App/Service,gradio,semantic-version,runtime,True,False,1,6.18.0
2026_current,5,App/Service,gradio,starlette,runtime,True,False,1,6.18.0
2026_current,5,App/Service,gradio,tomlkit,runtime,True,False,1,6.18.0
2026_current,5,App/Service,gradio,typer,runtime,True,False,1,6.18.0
2026_current,5,App/Service,gradio,typing-extensions,runtime,True,False,1,6.18.0
2026_current,5,App/Service,gradio,uvicorn,runtime,True,False,1,6.18.0
2026_current,5,LLM API,groq,aiohttp,optional_extra,False,True,1,1.4.0
2026_current,5,LLM API,groq,anyio,runtime,True,False,1,1.4.0
2026_current,5,LLM API,groq,distro,runtime,True,False,1,1.4.0
2026_current,5,LLM API,groq,httpx,runtime,True,False,1,1.4.0
2026_current,5,LLM API,groq,httpx-aiohttp,optional_extra,False,True,1,1.4.0
2026_current,5,LLM API,groq,pydantic,runtime,True,False,1,1.4.0
2026_current,5,LLM API,groq,sniffio,runtime,True,False,1,1.4.0
2026_current,5,LLM API,groq,typing-extensions,runtime,True,False,1,1.4.0
2026_current,5,Framework/Agent,haystack-ai,docstring-parser,runtime,True,False,1,2.30.1
2026_current,5,Framework/Agent,haystack-ai,filetype,runtime,True,False,1,2.30.1
2026_current,5,Framework/Agent,haystack-ai,haystack-experimental,runtime,True,False,1,2.30.1
2026_current,5,Framework/Agent,haystack-ai,httpx,runtime,True,False,1,2.30.1
2026_current,5,Framework/Agent,haystack-ai,jinja2,runtime,True,False,1,2.30.1
2026_current,5,Framework/Agent,haystack-ai,jsonschema,runtime,True,False,1,2.30.1
2026_current,5,Framework/Agent,haystack-ai,lazy-imports,runtime,True,False,1,2.30.1
2026_current,5,Framework/Agent,haystack-ai,markupsafe,runtime,True,False,1,2.30.1
2026_current,5,Framework/Agent,haystack-ai,more-itertools,runtime,True,False,1,2.30.1
2026_current,5,Framework/Agent,haystack-ai,networkx,runtime,True,False,1,2.30.1
2026_current,5,Framework/Agent,haystack-ai,numpy,runtime,True,False,1,2.30.1
2026_current,5,Framework/Agent,haystack-ai,openai,runtime,True,False,1,2.30.1
2026_current,5,Framework/Agent,haystack-ai,posthog,runtime,True,False,1,2.30.1
2026_current,5,Framework/Agent,haystack-ai,pydantic,runtime,True,False,1,2.30.1
2026_current,5,Framework/Agent,haystack-ai,python-dateutil,runtime,True,False,1,2.30.1
2026_current,5,Framework/Agent,haystack-ai,pyyaml,runtime,True,False,1,2.30.1
2026_current,5,Framework/Agent,haystack-ai,tenacity,runtime,True,False,1,2.30.1
2026_current,5,Framework/Agent,haystack-ai,tqdm,runtime,True,False,1,2.30.1
2026_current,5,Framework/Agent,haystack-ai,typing-extensions,runtime,True,False,1,2.30.1
2026_current,5,Model Runtime,huggingface-hub,authlib,optional_extra,False,True,4,1.19.0
2026_current,5,Model Runtime,huggingface-hub,click,runtime,True,False,1,1.19.0
2026_current,5,Model Runtime,huggingface-hub,duckdb,optional_extra,False,True,3,1.19.0
2026_current,5,Model Runtime,huggingface-hub,fastai,optional_extra,False,True,1,1.19.0
2026_current,5,Model Runtime,huggingface-hub,fastapi,optional_extra,False,True,7,1.19.0
2026_current,5,Model Runtime,huggingface-hub,fastcore,optional_extra,False,True,1,1.19.0
2026_current,5,Model Runtime,huggingface-hub,filelock,runtime,True,False,1,1.19.0
2026_current,5,Model Runtime,huggingface-hub,fsspec,runtime,True,False,1,1.19.0
2026_current,5,Model Runtime,huggingface-hub,gradio,optional_extra,False,True,1,1.19.0
2026_current,5,Model Runtime,huggingface-hub,hf-xet,optional_extra,False,True,1,1.19.0
2026_current,5,Model Runtime,huggingface-hub,hf-xet,runtime,True,False,1,1.19.0
2026_current,5,Model Runtime,huggingface-hub,httpx,optional_extra,False,True,4,1.19.0
2026_current,5,Model Runtime,huggingface-hub,httpx,runtime,True,False,1,1.19.0
2026_current,5,Model Runtime,huggingface-hub,itsdangerous,optional_extra,False,True,4,1.19.0
2026_current,5,Model Runtime,huggingface-hub,jedi,optional_extra,False,True,3,1.19.0
2026_current,5,Model Runtime,huggingface-hub,jinja2,optional_extra,False,True,3,1.19.0
2026_current,5,Model Runtime,huggingface-hub,libcst,optional_extra,False,True,3,1.19.0
2026_current,5,Model Runtime,huggingface-hub,mcp,optional_extra,False,True,1,1.19.0
